sci_name,category,class,order_name,family,genus,population_trend,marine,freshwater,terrestrial,total_occurrences
Bettongia gaimardi,NT,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Bettongia,,0,0,1,1538
Phrynosoma mcallii,NT,REPTILIA,SQUAMATA,PHRYNOSOMATIDAE,Phrynosoma,,0,0,1,1560
Sorex alpinus,NT,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,,0,0,1,1566
Corymbia ficifolia,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Corymbia,,0,0,1,1580
Semnopithecus priam,NT,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Semnopithecus,,0,0,1,1606
Epipedobates anthonyi,NT,AMPHIBIA,ANURA,DENDROBATIDAE,Epipedobates,,0,1,1,1610
Archaeolacerta bedriagae,NT,REPTILIA,SQUAMATA,LACERTIDAE,Archaeolacerta,,0,0,1,1635
Dypsis lutescens,NT,LILIOPSIDA,ARECALES,ARECACEAE,Dypsis,,0,0,1,1638
Iberochondrostoma lemmingii,NT,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Iberochondrostoma,,0,1,0,1639
Cuniculus taczanowskii,NT,MAMMALIA,RODENTIA,CUNICULIDAE,Cuniculus,,0,0,1,1648
Chalinolobus picatus,NT,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,,0,0,1,1653
Choeronycteris mexicana,NT,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Choeronycteris,,0,0,1,1667
Colchicum europaeum,NT,LILIOPSIDA,LILIALES,COLCHICACEAE,Colchicum,,0,0,1,1687
Luciobarbus guiraonis,NT,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Luciobarbus,,0,1,0,1739
Eucalyptus brookeriana,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,1766
Leopardus wiedii,NT,MAMMALIA,CARNIVORA,FELIDAE,Leopardus,,0,0,1,1769
Diploderma polygonatum,NT,REPTILIA,SQUAMATA,AGAMIDAE,Diploderma,,0,0,1,1771
Etheostoma lepidum,NT,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Etheostoma,,0,1,0,1838
Juncus heterophyllus,NT,LILIOPSIDA,POALES,JUNCACEAE,Juncus,,0,1,1,1839
Myotis sodalis,NT,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,,0,0,1,1843
Luciobarbus sclateri,NT,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Luciobarbus,,0,1,0,1845
Protea acaulos,NT,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Protea,,0,0,1,1859
Uma paraphygas,NT,REPTILIA,SQUAMATA,PHRYNOSOMATIDAE,Uma,,0,0,1,1888
Lontra longicaudis,NT,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,,0,1,1,1897
Ratufa bicolor,NT,MAMMALIA,RODENTIA,SCIURIDAE,Ratufa,,0,0,1,1929
Ovis ammon,NT,MAMMALIA,ARTIODACTYLA,BOVIDAE,Ovis,,0,0,1,1967
Squalius carolitertii,NT,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Squalius,,0,1,0,1987
Persoonia chamaepeuce,NT,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,,0,0,1,1988
Bidyanus bidyanus,NT,ACTINOPTERYGII,PERCIFORMES,TERAPONTIDAE,Bidyanus,,0,1,0,1988
Notomys fuscus,NT,MAMMALIA,RODENTIA,MURIDAE,Notomys,,0,0,1,2005
Dromiciops gliroides,NT,MAMMALIA,MICROBIOTHERIA,MICROBIOTHERIIDAE,Dromiciops,,0,0,1,2012
Corymbia tessellaris,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Corymbia,,0,0,1,2023
Herbertus hutchinsiae,NT,JUNGERMANNIOPSIDA,JUNGERMANNIALES,HERBERTACEAE,Herbertus,,0,0,1,2024
Eucalyptus capitellata,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,2042
Tetrastichium virens,NT,BRYOPSIDA,HOOKERIALES,LEUCOMIACEAE,Tetrastichium,,0,0,1,2072
Dipodomys spectabilis,NT,MAMMALIA,RODENTIA,HETEROMYIDAE,Dipodomys,,0,0,1,2100
Microtus cabrerae,NT,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,,0,0,1,2110
Plethodon ouachitae,NT,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,,0,0,1,2117
Pteris incompleta,NT,POLYPODIOPSIDA,POLYPODIALES,PTERIDACEAE,Pteris,,0,0,1,2123
Chelon auratus,NT,ACTINOPTERYGII,MUGILIFORMES,MUGILIDAE,Chelon,,1,1,0,2123
Oenanthe fluviatilis,NT,MAGNOLIOPSIDA,APIALES,APIACEAE,Oenanthe,,0,1,0,2128
Microlophus bivittatus,NT,REPTILIA,SQUAMATA,TROPIDURIDAE,Microlophus,,0,0,1,2131
Eucalyptus chloroclada,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,2133
Alophosia azorica,NT,POLYTRICHOPSIDA,POLYTRICHALES,POLYTRICHACEAE,Alophosia,,0,0,1,2162
Persoonia stradbrokensis,NT,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,,0,0,1,2168
Alouatta caraya,NT,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,,0,0,1,2180
Aneides aeneus,NT,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Aneides,,0,0,1,2224
Corymbia calophylla,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Corymbia,,0,0,1,2233
Alburnus arborella,NT,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Alburnus,,0,1,0,2245
Grevillea speciosa,NT,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Grevillea,,0,0,1,2250
Eucalyptus cinerea,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,2261
Eucalyptus marginata,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,2294
Micropterus treculii,NT,ACTINOPTERYGII,PERCIFORMES,CENTRARCHIDAE,Micropterus,,0,1,0,2365
Protea lepidocarpodendron,NT,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Protea,,0,0,1,2459
Vipera seoanei,NT,REPTILIA,SQUAMATA,VIPERIDAE,Vipera,,0,0,1,2472
Rhamphidium purpuratum,NT,BRYOPSIDA,DICRANALES,DITRICHACEAE,Rhamphidium,,0,0,1,2531
Heloderma suspectum,NT,REPTILIA,SQUAMATA,HELODERMATIDAE,Heloderma,,0,0,1,2534
Uma notata,NT,REPTILIA,SQUAMATA,PHRYNOSOMATIDAE,Uma,,0,0,1,2575
Eucalyptus camphora,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,2621
Sapajus nigritus,NT,MAMMALIA,PRIMATES,CEBIDAE,Sapajus,,0,0,1,2683
Sceloporus woodi,NT,REPTILIA,SQUAMATA,PHRYNOSOMATIDAE,Sceloporus,,0,0,1,2733
Osteopilus ocellatus,NT,AMPHIBIA,ANURA,HYLIDAE,Osteopilus,,0,0,1,2744
Iris atrofusca,NT,LILIOPSIDA,ASPARAGALES,IRIDACEAE,Iris,,0,0,1,2756
Posidonia australis,NT,LILIOPSIDA,ALISMATALES,POSIDONIACEAE,Posidonia,,1,0,0,2771
Angophora hispida,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Angophora,,0,0,1,2778
Opsariichthys uncirostris,NT,ACTINOPTERYGII,CYPRINIFORMES,XENOCYPRIDIDAE,Opsariichthys,,0,1,0,2806
Desmognathus imitator,NT,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Desmognathus,,0,1,1,2852
Piaractus mesopotamicus,NT,ACTINOPTERYGII,CHARACIFORMES,SERRASALMIDAE,Piaractus,,0,1,0,2866
Erythrocebus patas,NT,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Erythrocebus,,0,0,1,2884
Echinocactus platyacanthus,NT,MAGNOLIOPSIDA,CARYOPHYLLALES,CACTACEAE,Echinocactus,,0,0,1,2898
Podomys floridanus,NT,MAMMALIA,RODENTIA,CRICETIDAE,Podomys,,0,0,1,2920
Pteropus medius,NT,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,,0,0,1,2935
Bolitoglossa rostrata,NT,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,,0,0,1,3002
Mastacomys fuscus,NT,MAMMALIA,RODENTIA,MURIDAE,Mastacomys,,0,0,1,3055
Eucalyptus stellulata,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,3088
Barbus plebejus,NT,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbus,,0,1,0,3102
Iberolacerta bonnali,NT,REPTILIA,SQUAMATA,LACERTIDAE,Iberolacerta,,0,0,1,3106
Varanus bengalensis,NT,REPTILIA,SQUAMATA,VARANIDAE,Varanus,,0,1,1,3120
Micronomus norfolkensis,NT,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Micronomus,,0,0,1,3147
Eidolon helvum,NT,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Eidolon,,0,0,1,3236
Triturus pygmaeus,NT,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,,0,1,1,3274
Leucos aula,NT,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Leucos,,0,1,0,3287
Pseudophryne australis,NT,AMPHIBIA,ANURA,MYOBATRACHIDAE,Pseudophryne,,0,1,1,3293
Serapias olbia,NT,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Serapias,,0,0,1,3438
Kinosternon baurii,NT,REPTILIA,TESTUDINES,KINOSTERNIDAE,Kinosternon,,0,1,1,3446
Pagophilus groenlandicus,NT,MAMMALIA,CARNIVORA,PHOCIDAE,Pagophilus,,1,0,0,3510
Spea hammondii,NT,AMPHIBIA,ANURA,SCAPHIOPODIDAE,Spea,,0,1,1,3511
Eucalyptus laevopinea,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,3516
Pseudochondrostoma duriense,NT,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Pseudochondrostoma,,0,1,0,3552
Gadopsis bispinosus,NT,ACTINOPTERYGII,PERCIFORMES,PERCICHTHYIDAE,Gadopsis,,0,1,0,3581
Bison bonasus,NT,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bison,,0,0,1,3597
Urocyon littoralis,NT,MAMMALIA,CARNIVORA,CANIDAE,Urocyon,,0,0,1,3602
Eucalyptus amplifolia,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,3608
Elatine alsinastrum,NT,MAGNOLIOPSIDA,MALPIGHIALES,ELATINACEAE,Elatine,,0,1,0,3642
Artemisia oelandica,NT,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Artemisia,,0,0,1,3643
Banksia grandis,NT,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Banksia,,0,0,1,3660
Leptonycteris yerbabuenae,NT,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Leptonycteris,,0,0,1,3936
Mentha cervina,NT,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,Mentha,,0,1,1,3975
Chioglossa lusitanica,NT,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Chioglossa,,0,1,1,3988
Dicamptodon ensatus,NT,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Dicamptodon,,0,1,1,4013
Leucospermum conocarpodendron,NT,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Leucospermum,,0,0,1,4028
Eucalyptus bosistoana,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,4154
Radula carringtonii,NT,JUNGERMANNIOPSIDA,PORELLALES,RADULACEAE,Radula,,0,0,1,4323
Ceratotherium simum,NT,MAMMALIA,PERISSODACTYLA,RHINOCEROTIDAE,Ceratotherium,,0,0,1,4438
Culcita macrocarpa,NT,POLYPODIOPSIDA,CYATHEALES,CULCITACEAE,Culcita,,0,0,1,4573
Exaculum pusillum,NT,MAGNOLIOPSIDA,GENTIANALES,GENTIANACEAE,Exaculum,,0,1,1,4598
Ovis gmelini,NT,MAMMALIA,ARTIODACTYLA,BOVIDAE,Ovis,,0,0,1,4725
Primula scandinavica,NT,MAGNOLIOPSIDA,ERICALES,PRIMULACEAE,Primula,,0,0,1,4821
Trifolium saxatile,NT,MAGNOLIOPSIDA,FABALES,FABACEAE,Trifolium,,0,0,1,4890
Plethodon shermani,NT,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,,0,0,1,4942
Achondrostoma arcasii,NT,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Achondrostoma,,0,1,0,5048
Luciobarbus bocagei,NT,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Luciobarbus,,0,1,0,5078
Eucalyptus brachycalyx,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,5103
Eucalyptus paniculata,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,5201
Rana draytonii,NT,AMPHIBIA,ANURA,RANIDAE,Rana,,0,1,1,5489
Bradypodion pumilum,NT,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Bradypodion,,0,0,1,5564
Pachychilon pictum,NT,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Pachychilon,,0,1,0,6200
Eucalyptus grandis,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,6285
Eucalyptus botryoides,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,6467
Panthera onca,NT,MAMMALIA,CARNIVORA,FELIDAE,Panthera,,0,0,1,6513
Gentiana pannonica,NT,MAGNOLIOPSIDA,GENTIANALES,GENTIANACEAE,Gentiana,,0,0,1,6528
Eucalyptus siderophloia,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,6530
Angophora inopina,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Angophora,,0,0,1,6589
Rana boylii,NT,AMPHIBIA,ANURA,RANIDAE,Rana,,0,1,1,6812
Nannoperca australis,NT,ACTINOPTERYGII,PERCIFORMES,PERCICHTHYIDAE,Nannoperca,,0,1,0,6861
Tursiops aduncus,NT,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Tursiops,,1,0,0,6930
Cynopotamus magdalenae,NT,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Cynopotamus,,0,1,0,6931
Equus hemionus,NT,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,,0,0,1,7530
Eucalyptus robusta,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,7558
Zhangixalus prasinatus,NT,AMPHIBIA,ANURA,RHACOPHORIDAE,Zhangixalus,,0,0,1,7745
Hyaena hyaena,NT,MAMMALIA,CARNIVORA,HYAENIDAE,Hyaena,,0,0,1,7803
Eucalyptus parramattensis,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,7827
Dactylorhiza elata,NT,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Dactylorhiza,,0,0,1,7870
Phascogale tapoatafa,NT,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Phascogale,,0,0,1,7894
Myotis dasycneme,NT,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,,0,0,1,8106
Myotis escalerai,NT,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,,0,0,1,8154
Hyperoodon ampullatus,NT,MAMMALIA,ARTIODACTYLA,ZIPHIIDAE,Hyperoodon,,1,0,0,8385
Rana dybowskii,NT,AMPHIBIA,ANURA,RANIDAE,Rana,,0,1,1,8486
Eucalyptus coolabah,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,8539
Leuciscus burdigalensis,NT,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Leuciscus,,0,1,0,8702
Eucalyptus rubida,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,9045
Eumetopias jubatus,NT,MAMMALIA,CARNIVORA,OTARIIDAE,Eumetopias,,1,0,1,9105
Pseudorca crassidens,NT,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Pseudorca,,1,0,0,9419
Petrogale xanthopus,NT,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Petrogale,,0,0,1,9469
Eryngium alpinum,NT,MAGNOLIOPSIDA,APIALES,APIACEAE,Eryngium,,0,0,1,10022
Chelon ramada,NT,ACTINOPTERYGII,MUGILIFORMES,MUGILIDAE,Chelon,,1,1,0,11021
Kunzea ericoides,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Kunzea,,0,0,1,11060
Serapias neglecta,NT,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Serapias,,0,0,1,11345
Plethodon jordani,NT,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,,0,0,1,11748
Eucalyptus polyanthemos,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,11819
Gobiomorphus huttoni,NT,ACTINOPTERYGII,GOBIIFORMES,ELEOTRIDAE,Gobiomorphus,,1,1,0,11995
Eucalyptus microcorys,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,12016
Eucalyptus pilularis,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,12456
Zostera caulescens,NT,LILIOPSIDA,ALISMATALES,ZOSTERACEAE,Zostera,,1,0,0,12966
Zostera asiatica,NT,LILIOPSIDA,ALISMATALES,ZOSTERACEAE,Zostera,,1,0,0,13094
Eucalyptus incrassata,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,13513
Pudu puda,NT,MAMMALIA,ARTIODACTYLA,CERVIDAE,Pudu,,0,0,1,13980
Eucalyptus oleosa,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,14560
Eucalyptus pauciflora,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,15394
Curimata mivartii,NT,ACTINOPTERYGII,CHARACIFORMES,CURIMATIDAE,Curimata,,0,1,0,15403
Syncerus caffer,NT,MAMMALIA,ARTIODACTYLA,BOVIDAE,Syncerus,,0,0,1,15489
Chelon labrosus,NT,ACTINOPTERYGII,MUGILIFORMES,MUGILIDAE,Chelon,,1,1,0,15697
Erignathus barbatus,NT,MAMMALIA,CARNIVORA,PHOCIDAE,Erignathus,,1,0,0,16391
Dasyurus maculatus,NT,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Dasyurus,,0,0,1,16704
Arvicola sapidus,NT,MAMMALIA,RODENTIA,CRICETIDAE,Arvicola,,0,1,1,17290
Luciobarbus graellsii,NT,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Luciobarbus,,0,1,0,17546
Ornithorhynchus anatinus,NT,MAMMALIA,MONOTREMATA,ORNITHORHYNCHIDAE,Ornithorhynchus,,0,1,1,17601
Bettongia penicillata,NT,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Bettongia,,0,0,1,17721
Eucalyptus radiata,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,18359
Rhinolophus euryale,NT,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,,0,0,1,19007
Eucalyptus socialis,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,19022
Corymbia gummifera,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Corymbia,,0,0,1,19099
Equus quagga,NT,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,,0,0,1,20306
Potorous tridactylus,NT,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Potorous,,0,0,1,21331
Eucalyptus globoidea,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,22441
Bettongia lesueur,NT,MAMMALIA,DIPROTODONTIA,POTOROIDAE,Bettongia,,0,0,1,22819
Bison bison,NT,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bison,,0,0,1,23439
Eucalyptus viminalis,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,28341
Baldellia ranunculoides,NT,LILIOPSIDA,ALISMATALES,ALISMATACEAE,Baldellia,,0,1,0,29100
Eucalyptus obliqua,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,29391
Dicentrarchus labrax,NT,ACTINOPTERYGII,PERCIFORMES,MORONIDAE,Dicentrarchus,,1,1,0,29528
Parachondrostoma miegii,NT,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Parachondrostoma,,0,1,0,31002
Angophora floribunda,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Angophora,,0,0,1,31403
Taricha torosa,NT,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Taricha,,0,1,1,31826
Anguilla australis,NT,ACTINOPTERYGII,ANGUILLIFORMES,ANGUILLIDAE,Anguilla,,1,1,0,33162
Parachondrostoma toxostoma,NT,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Parachondrostoma,,0,1,0,34497
Lampetra fluviatilis,NT,PETROMYZONTI,PETROMYZONTIFORMES,PETROMYZONTIDAE,Lampetra,,1,1,0,39186
Myotis bechsteinii,NT,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,,0,0,1,40475
Plecotus austriacus,NT,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Plecotus,,0,0,1,41604
Barbus meridionalis,NT,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbus,,0,1,0,41774
Chondrostoma nasus,NT,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Chondrostoma,,0,1,0,66746
Pulsatilla vulgaris,NT,MAGNOLIOPSIDA,RANUNCULALES,RANUNCULACEAE,Pulsatilla,,0,0,1,81584
Eucalyptus camaldulensis,NT,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,,0,0,1,121146
Barbastella barbastellus,NT,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Barbastella,,0,0,1,123724
Galanthus nivalis,NT,LILIOPSIDA,ASPARAGALES,AMARYLLIDACEAE,Galanthus,,0,0,1,146067
Lampetra planeri,NT,PETROMYZONTI,PETROMYZONTIFORMES,PETROMYZONTIDAE,Lampetra,,0,1,0,151066
Lutra lutra,NT,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,,1,1,1,296571
Erinaceus europaeus,NT,MAMMALIA,EULIPOTYPHLA,ERINACEIDAE,Erinaceus,,0,0,1,849734
Salmo salar,NT,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,,1,1,0,1239403
Fraxinus excelsior,NT,MAGNOLIOPSIDA,LAMIALES,OLEACEAE,Fraxinus,,0,0,1,1325883
Cacajao ucayalii,VU,MAMMALIA,PRIMATES,PITHECIIDAE,Cacajao,,0,0,1,0
Mops johorensis,VU,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Mops,,0,0,1,0
Chiropodomys karlkoopmani,VU,MAMMALIA,RODENTIA,MURIDAE,Chiropodomys,,0,0,1,0
Crocidura eisentrauti,VU,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,,0,0,1,0
Crocidura manengubae,VU,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,,0,0,1,0
Dendrolagus spadix,VU,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,,0,0,1,0
Hipposideros edwardshilli,VU,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,,0,0,1,0
Kerivoula myrella,VU,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Kerivoula,,0,0,1,0
Notamacropus parma,VU,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Notamacropus,,0,0,1,0
Smutsia temminckii,VU,MAMMALIA,PHOLIDOTA,MANIDAE,Smutsia,,0,0,1,0
Maxomys inflatus,VU,MAMMALIA,RODENTIA,MURIDAE,Maxomys,,0,0,1,0
Megadendromus nikolausi,VU,MAMMALIA,RODENTIA,NESOMYIDAE,Megadendromus,,0,0,1,0
Microperoryctes murinus,VU,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Microperoryctes,,0,0,1,0
Myosorex sclateri,VU,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,,0,0,1,0
Mysateles melanurus,VU,MAMMALIA,RODENTIA,CAPROMYIDAE,Mysateles,,0,0,1,0
Mogera uchidai,VU,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Mogera,,0,0,1,0
Neusticomys venezuelae,VU,MAMMALIA,RODENTIA,CRICETIDAE,Neusticomys,,0,1,1,0
Nyctimene varius,VU,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,,0,0,1,0
Perognathus alticola,VU,MAMMALIA,RODENTIA,HETEROMYIDAE,Perognathus,,0,0,1,0
Platyrrhinus chocoensis,VU,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,,0,0,1,0
Presbytis fredericae,VU,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Presbytis,,0,0,1,0
Proedromys bedfordi,VU,MAMMALIA,RODENTIA,CRICETIDAE,Proedromys,,0,0,1,0
Caracal aurata,VU,MAMMALIA,CARNIVORA,FELIDAE,Caracal,,0,0,1,0
Rattus palmarum,VU,MAMMALIA,RODENTIA,MURIDAE,Rattus,,0,0,1,0
Oedipomidas leucopus,VU,MAMMALIA,PRIMATES,CALLITRICHIDAE,Oedipomidas,,0,0,1,0
Emballonura serii,VU,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Emballonura,,0,0,1,0
Aotus nancymaae,VU,MAMMALIA,PRIMATES,AOTIDAE,Aotus,,0,0,1,0
Chiropotes utahickae,VU,MAMMALIA,PRIMATES,PITHECIIDAE,Chiropotes,,0,0,1,0
Aonyx cinereus,VU,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,,1,1,1,0
Sylvisorex camerunensis,VU,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sylvisorex,,0,0,1,0
Lasiurus degelidus,VU,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Lasiurus,,0,0,1,0
Avahi ramanantsoavanai,VU,MAMMALIA,PRIMATES,INDRIIDAE,Avahi,,0,0,1,0
Aepeomys reigi,VU,MAMMALIA,RODENTIA,CRICETIDAE,Aepeomys,,0,0,1,0
Niviventer cameroni,VU,MAMMALIA,RODENTIA,MURIDAE,Niviventer,,0,0,1,0
Rattus salocco,VU,MAMMALIA,RODENTIA,MURIDAE,Rattus,,0,0,1,0
Lasiurus insularis,VU,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Lasiurus,,0,0,1,0
Natalus primus,VU,MAMMALIA,CHIROPTERA,NATALIDAE,Natalus,,0,0,1,0
